id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1293466245098901505,BikashG38079119,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 08:35:58,"## This SDPI must be credited for Organizing such a Huge Mob of more than Thousands of People , within such a very short notice which was not ever be Possible for Hindu Community .",1,0,0,sdpi credited organizing huge mob thousands people short notice possible hindu community,"ever possible, ('more than Thousands', organizing, organizing huge, possible hindu, possible, 'CARDINAL'), [('#', possible for hindu, hindu community, people within, mob thousands, ('Huge Mob', 'WORK_OF_ART'), credited organizing, huge mob, this, within short, 'MONEY'), ('Possible for Hindu Community', sdpi must, thousands, 'ORG')], must credited, notice ever, thousands people, people, short notice",0.15,"[101, 17371, 8197, 5827, 10863, 4121, 11240, 5190, 2111, 2460, 5060, 2825, 7560, 2451, 102]",2020-08-12,"[""[('#'"", "" 'MONEY')"", "" ('Huge Mob'"", "" 'WORK_OF_ART')"", "" ('more than Thousands'"", "" 'CARDINAL')"", "" ('Possible for Hindu Community'"", "" 'ORG')]"", 'ever possible', 'organizing', 'organizing huge', 'possible hindu', 'possible', 'possible for hindu', 'hindu community', 'people within', 'mob thousands', 'credited organizing', 'huge mob', 'this', 'within short', 'sdpi must', 'thousands', 'must credited', 'notice ever', 'thousands people', 'people', 'short notice']",general,0.2,0.001,0,0.5786163522012580,0.2,1,1,normal_activity,,no_spike,none,1,0.00042370229912301500,0,2,0,51,1.0
1293442835320987648,abandraite,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 07:02:57,"this looks like a afterburn, if you know what i mean?",1,0,0,looks like afterburn know mean,"know mean, like afterburn, afterburn know, looks like, []",-0.3125,"[101, 3504, 2066, 2044, 8022, 2113, 2812, 102]",2020-08-12,"['[]', 'know mean', 'like afterburn', 'looks like', 'afterburn know']",general,0.2,0.001,0,0.5786163522012580,0.2,1,1,normal_activity,,no_spike,none,1,0.00042370229912301500,0,0,0,51,1.0
1293411037027471361,LalitM003,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 04:56:36,"Radical islamists sympathiser 
@USCIRF
 have any shame?",1,0,0,radical islamists sympathiser uscirf shame,"'ORG')], @uscirf, islamists sympathiser, radical islamists, [('@USCIRF\n ', sympathiser uscirf, radical, uscirf shame, uscirf",0.0,"[101, 7490, 27256, 2015, 25353, 8737, 25457, 8043, 15529, 4313, 2546, 9467, 102]",2020-08-12,"[""[('@USCIRF\\n '"", "" 'ORG')]"", '@uscirf', 'islamists sympathiser', 'radical islamists', 'sympathiser uscirf', 'radical', 'uscirf shame', 'uscirf']",terrorism,0.4,0.001,0,0.5786163522012580,0.4,2,1,normal_activity,,no_spike,none,1,0.00042370229912301500,1,0,0,51,1.0
1293422010345824257,tashuuk,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 05:40:12,"Nupur blocked me long back for I don’t know what reason but I can say today Op India is having nerve of steels to call spade a spade !! 

No cover ups 
No appeasements 

Bravo !! 
Cc 
@rahulroushan
 @ajeetbharti
 @swati_gs
 kudos to u all !",1,0,0,nupur blocked long dont know reason say today op india having nerve steels spade spade cover ups appeasements bravo cc rahulroushan ajeetbharti swatigs kudos u,"spade cover, india nerve, call spade, op india, ups appeasements, long back, ajeetbharti kudos, blocked long, india, nupur blocked, reason say, cover ups, say today, nupur, steels call, 'GPE')], [('Nupur', ('India', @rahulroushan, appeasements bravo, back know, bravo, spade spade, 'PERSON')",-0.025,"[101, 16371, 5311, 8534, 2146, 2123, 2102, 2113, 3114, 2360, 2651, 6728, 2634, 2383, 9113, 3886, 2015, 23288, 23288, 3104, 11139, 10439, 19500, 8163, 17562, 10507, 10958, 21886, 13288, 4819, 19128, 15558, 22655, 28228, 25414, 8004, 2015, 13970, 12269, 1057, 102]",2020-08-12,"[""[('Nupur'"", "" 'PERSON')"", "" ('India'"", "" 'GPE')]"", 'spade cover', 'india nerve', 'call spade', 'op india', 'ups appeasements', 'long back', 'ajeetbharti kudos', 'blocked long', 'nupur blocked', 'india', 'reason say', 'cover ups', 'say today', 'nupur', 'steels call', '@rahulroushan', 'appeasements bravo', 'back know', 'bravo', 'spade spade']",general,0.25,0.001,0,0.5786163522012580,0.25,0,1,normal_activity,,no_spike,none,1,0.00042370229912301500,3,0,0,51,1.0
1293422710970650625,shishir1210,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 05:42:59,The most intolerant & violent  religion is past its expiry date by at least 300 years.,1,0,0,intolerant violent religion past expiry date 300 years,"least years, [('at least 300 years', intolerant violent, expiry date, violent religion, religion past, date least, the, 'DATE')], past expiry",-0.2125,"[101, 2046, 3917, 4630, 6355, 4676, 2627, 4654, 8197, 2854, 3058, 3998, 2086, 102]",2020-08-12,"[""[('at least 300 years'"", "" 'DATE')]"", 'least years', 'intolerant violent', 'expiry date', 'violent religion', 'religion past', 'date least', 'the', 'past expiry']",general,0.0,0.001,0,0.5786163522012580,0.0,0,1,normal_activity,,no_spike,none,1,0.00042370229912301500,0,0,0,51,1.0
1293387339276804096,ThorWakanda23,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 03:22:26,This is sooo cruel and barbaric ,1,0,0,sooo cruel barbaric,"sooo cruel, cruel barbaric, [], this",-1.0,"[101, 17111, 2080, 10311, 3347, 25990, 2278, 102]",2020-08-12,"['[]', 'sooo cruel', 'cruel barbaric', 'this']",general,0.0,0.001,0,0.5786163522012580,0.0,0,1,normal_activity,,no_spike,none,1,0.00042370229912301500,0,0,0,51,1.0
1293393279170486276,Ok_sandip,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 03:46:02,"youtu.be/uC-w0fE-vcI 

Wait for END ft. Rahul Gandhi 

#RahulGandhi 
#Pappu 
#pappupenguin 
#Congress 
#Rahulmodi 
#Ravish_Kumar 
#RajdeepSardesai 
#ndtv 
#ArnabGoswami 
#republictv 
#ModiJi 
#BJP",0,0,0,youtubeucw0fevci wait end ft rahul gandhi rahulgandhi pappu pappupenguin congress rahulmodi ravishkumar rajdeepsardesai ndtv arnabgoswami republictv modiji bjp,"rahulgandhi, #ravish_kumar, #ndtv, end, end rahul, #rahulmodi, #rajdeepsardesai, #congress, ('RajdeepSardesai', #arnabgoswami, pappupenguin congress, modiji, 'ORG'), rahulmodi, 'CARDINAL'), modiji bjp, #pappu, ('BJP', ndtv arnabgoswami, pappu, #modiji, bjp, republictv modiji, ('Pappu', ('Congress', ('#', ('RahulGandhi', ('ArnabGoswami', 'ORG')], 'PERSON'), [('Rahul Gandhi', rahulgandhi pappu",0.0,"[101, 7858, 14194, 2860, 2692, 7959, 25465, 2072, 3524, 2203, 3027, 10958, 21886, 12338, 10958, 21886, 5289, 19114, 6643, 9397, 2226, 6643, 9397, 6279, 13159, 20023, 3519, 10958, 21886, 5302, 4305, 16806, 4095, 18494, 11948, 26095, 4523, 4232, 22447, 2072, 1050, 11927, 2615, 12098, 2532, 2497, 12333, 4213, 4328, 3072, 9189, 16913, 27821, 24954, 102]",2020-08-12,"[""[('Rahul Gandhi'"", "" 'PERSON')"", "" ('RahulGandhi'"", "" 'PERSON')"", "" ('Pappu'"", "" 'PERSON')"", "" ('#'"", "" 'CARDINAL')"", "" ('Congress'"", "" 'ORG')"", "" ('RajdeepSardesai'"", "" 'PERSON')"", "" ('ArnabGoswami'"", "" 'PERSON')"", "" ('BJP'"", "" 'ORG')]"", 'rahulgandhi', '#ravish_kumar', '#ndtv', 'end', 'end rahul', '#rahulmodi', '#rajdeepsardesai', '#congress', '#arnabgoswami', 'pappupenguin congress', 'modiji', 'rahulmodi', 'modiji bjp', '#pappu', 'ndtv arnabgoswami', 'pappu', 'rahulgandhi pappu', '#modiji', 'bjp', 'republictv modiji']",politics,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,12,0,51,1.0
1293455218068217857,srikants2,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 07:52:09,They are from pieceful religion.. They like things in piece..... We are From Peaceful religion hence we maintain peace...,0,0,0,pieceful religion like things piece peaceful religion maintain peace,"piece peaceful, from peaceful, things piece, they, peaceful, like things, pieceful religion, hence maintain, maintain peace, religion hence, peaceful religion, religion like, []",0.25,"[101, 3538, 3993, 4676, 2066, 2477, 3538, 9379, 4676, 5441, 3521, 102]",2020-08-12,"['[]', 'from peaceful', 'piece peaceful', 'things piece', 'they', 'peaceful', 'like things', 'pieceful religion', 'hence maintain', 'maintain peace', 'religion hence', 'peaceful religion', 'religion like']",protest,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0006272603362108130,0,0,0,51,1.0
1293423487332229121,Catchysac,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 05:46:04,Send them to pakisthan or Bangladesh no places for them in INDIA,0,0,0,send pakisthan bangladesh places india,"places india, [('Bangladesh', ('INDIA', 'GPE')], bangladesh, send, pakisthan bangladesh, bangladesh places, 'GPE'), send pakisthan, india",0.0,"[101, 4604, 22190, 2923, 4819, 7269, 3182, 2634, 102]",2020-08-12,"[""[('Bangladesh'"", "" 'GPE')"", "" ('INDIA'"", "" 'GPE')]"", 'places india', 'send', 'bangladesh', 'pakisthan bangladesh', 'bangladesh places', 'send pakisthan', 'india']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293422210187591681,Shobhit44332211,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 05:41:00,They are alwayas testing hindus patience.,0,0,0,alwayas testing hindus patience,"hindus patience, testing hindus, they, alwayas testing, []",0.0,"[101, 2632, 4576, 3022, 5604, 18221, 11752, 102]",2020-08-12,"['[]', 'testing hindus', 'they', 'alwayas testing', 'hindus patience']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293625583952248832,prabhus2017,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 19:09:08,"This is just a trial run before a bigger action takes place.
Police station burnt police hurt who will you call for help in your area ????",0,0,0,just trial run bigger action takes place police station burnt police hurt help area,"place police, run bigger, police, help area, action takes, station burnt, bigger action, this, trial run, police station, police hurt, takes place, hurt call, call help, burnt police, []",0.05,"[101, 2074, 3979, 2448, 7046, 2895, 3138, 2173, 2610, 2276, 11060, 2610, 3480, 2393, 2181, 102]",2020-08-12,"['[]', 'place police', 'help area', 'run bigger', 'police', 'action takes', 'station burnt', 'bigger action', 'this', 'trial run', 'police station', 'police hurt', 'takes place', 'hurt call', 'call help', 'burnt police']",protest,0.30000000000000000,0.0,0,0.2562893081761010,0.30000000000000000,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293443947461713920,AMohanRao18,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 07:07:22,"@RahulGandhi
 
Come on with a statement on the violence.",0,0,0,rahulgandhi come statement violence,"come, come statement, @rahulgandhi, rahulgandhi come, statement violence, violence, []",0.0,"[101, 10958, 21886, 5289, 19114, 2272, 4861, 4808, 102]",2020-08-12,"['[]', 'come', 'come statement', '@rahulgandhi', 'rahulgandhi come', 'statement violence', 'violence']",protest,0.2,0.0,0,0.2562893081761010,0.2,1,1,normal_activity,,no_spike,none,1,0.0,1,0,0,51,1.0
1293431238070435841,DineshSurner,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 06:16:52,"@BSYBJP
 ji please ensure safety of our Bengaluru citizens from these mob attackers. Arrest all of them and make them compensate for all the losses like yogi did in up. 
@Tejasvi_Surya
 @myogiadityanath
 @AmitShah",0,0,0,bsybjp ji ensure safety bengaluru citizens mob attackers arrest make compensate losses like yogi did tejasvisurya myogiadityanath amitshah,"arrest, 'PRODUCT'), compensate losses, yogi myogiadityanath, attack, ensure safety, please ensure, amitshah, ('Bengaluru', bengaluru, attackers arrest, bsybjp, bengaluru citizens, myogiadityanath amitshah, @bsybjp, bsybjp please, like yogi, @tejasvi_surya, mob attackers, citizen, citizens mob, [('@BSYBJP\n ', @myogiadityanath, 'NORP')]",-0.05,"[101, 18667, 2100, 2497, 3501, 2361, 10147, 5676, 3808, 8191, 14129, 4480, 11240, 17857, 6545, 2191, 19079, 6409, 2066, 10930, 5856, 2106, 8915, 17386, 11365, 13098, 2050, 2026, 8649, 28665, 3012, 5162, 2705, 26445, 3215, 3270, 2232, 102]",2020-08-12,"[""[('@BSYBJP\\n '"", "" 'PRODUCT')"", "" ('Bengaluru'"", "" 'NORP')]"", 'arrest', 'compensate losses', 'yogi myogiadityanath', 'attack', 'ensure safety', 'please ensure', 'amitshah', 'bengaluru', 'attackers arrest', '@myogiadityanath', 'bsybjp', 'bengaluru citizens', 'myogiadityanath amitshah', '@bsybjp', 'bsybjp please', 'like yogi', '@tejasvi_surya', 'mob attackers', 'citizen', 'citizens mob']",immigration,0.30000000000000000,0.0,0,0.2562893081761010,0.30000000000000000,1,1,normal_activity,,no_spike,none,1,0.0,4,0,0,51,1.0
1293421672121303040,DrPrabhasKumar1,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 05:38:51,They are becoming fearless... #muslimmob,0,0,0,fearless muslimmob,"becoming fearless, 'PERSON')], they, fearless muslimmob, [('muslimmob', #muslimmob",0.45,"[101, 22518, 5152, 5302, 2497, 102]",2020-08-12,"[""[('muslimmob'"", "" 'PERSON')]"", '#muslimmob', 'becoming fearless', 'they', 'fearless muslimmob']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,1,0,51,1.0
1293404740009594881,sonamjha03,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 04:31:34,This community is sick ,0,0,0,community sick,"community sick, [], this",-0.7142857142857140,"[101, 2451, 5305, 102]",2020-08-12,"['[]', 'community sick', 'this']",general,0.2,0.0,0,0.2562893081761010,0.2,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293579107758772224,imNishantRanjan,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 16:04:27,"I repeat, Pest Control is the need of the time. #CleanIndia",0,0,0,repeat pest control need time cleanindia,"'ORG')], cleanindia, pest control, repeat pest, [('Pest Control', need time, control need, #cleanindia, ('CleanIndia', time cleanindia, 'ORG')",0.0,"[101, 9377, 20739, 2491, 2342, 2051, 4550, 22254, 2401, 102]",2020-08-12,"[""[('Pest Control'"", "" 'ORG')"", "" ('CleanIndia'"", "" 'ORG')]"", 'pest control', 'repeat pest', 'need time', 'control need', '#cleanindia', 'time cleanindia', 'cleanindia']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,1,0,51,1.0
1293567518033039360,SafarXphere,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 15:18:24,"I am completely in the favour that we need a decision maker like 
@yogiadityanaths
 .People should understand the repercussions of these actions.",0,0,0,completely favour need decision maker like yogiadityanaths people understand repercussions actions,"repercussions actions, yogiadityanaths understand, like yogiadityanaths, need decision, maker like, completely favour, people, favour need, @yogiadityanaths, decision maker, [], understand repercussions",0.1,"[101, 3294, 7927, 2342, 3247, 9338, 2066, 10930, 10440, 25469, 5162, 26830, 2111, 3305, 16360, 2121, 7874, 27466, 4506, 102]",2020-08-12,"['[]', 'repercussions actions', 'yogiadityanaths understand', 'understand repercussions', 'like yogiadityanaths', 'need decision', 'maker like', 'completely favour', 'people', '@yogiadityanaths', 'decision maker', 'favour need']",general,0.1,0.0,0,0.2562893081761010,0.1,0,1,normal_activity,,no_spike,none,1,0.0,1,0,0,51,1.0
1293483889952829440,NatrajShiv1,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 09:46:05,Where there was Congress there is jihadist mob. Congress created vote bank in disguise.,0,0,0,congress jihadist mob congress created vote bank disguise,"congress created, 'ORG')], created vote, jihadist mob, vote bank, mob congress, where, congress jihadist, ('Congress', bank disguise, [('Congress', congress, vote, 'ORG')",0.0,"[101, 3519, 24815, 2923, 11240, 3519, 2580, 3789, 2924, 14249, 102]",2020-08-12,"[""[('Congress'"", "" 'ORG')"", "" ('Congress'"", "" 'ORG')]"", 'congress created', 'created vote', 'jihadist mob', 'vote bank', 'mob congress', 'where', 'congress jihadist', 'bank disguise', 'congress', 'vote']",politics,0.2,0.0,0,0.2562893081761010,0.2,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293528153520971777,LutuTezu,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 12:41:59,Very violent community,0,0,0,violent community,"very, violent community, []",-1.0,"[101, 6355, 2451, 102]",2020-08-12,"['[]', 'very', 'violent community']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293527856794853376,LutuTezu,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 12:40:48,Police should arrest these bastards and collect the money against the property loss...By crook or hook. By action there property,0,0,0,police arrest bastards collect money property lossby crook hook action property,"bastards collect, arrest, action property, police, arrest bastards, money property, property loss, collect money, crook hook, hook action, police arrest, [], loss crook",0.025,"[101, 2610, 6545, 21123, 8145, 2769, 3200, 3279, 3762, 19302, 8103, 2895, 3200, 102]",2020-08-12,"['[]', 'bastards collect', 'arrest', 'action property', 'police', 'loss crook', 'money property', 'property loss', 'collect money', 'crook hook', 'hook action', 'police arrest', 'arrest bastards']",protest,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293455477393649665,CSD_Cuttack,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 07:53:11,"Welcome to India. Police can't save themselves from these islamic extremists, then how will they protect Hindus. We are living around rising islamic extremists n terrorists society.",0,0,0,welcome india police save islamic extremists protect hindus living rising islamic extremists n terrorists society,"('islamic', hindus living, extremists terrorists, welcome, protect hindus, india police, living around, 'NORP'), 'GPE'), india, extremists protect, police, welcome india, ('Hindus', save islamic, rising islamic, terrorists society, around rising, terrorist, hindus, extremist, islamic extremists, [('India', police save, 'NORP')]",0.8,"[101, 6160, 2634, 2610, 3828, 5499, 4654, 7913, 23738, 2015, 4047, 18221, 2542, 4803, 5499, 4654, 7913, 23738, 2015, 1050, 15554, 2554, 102]",2020-08-12,"[""[('India'"", "" 'GPE')"", "" ('islamic'"", "" 'NORP')"", "" ('Hindus'"", "" 'NORP')]"", 'hindus living', 'extremists terrorists', 'welcome', 'protect hindus', 'india police', 'living around', 'extremists protect', 'india', 'police', 'welcome india', 'rising islamic', 'save islamic', 'terrorists society', 'around rising', 'terrorist', 'hindus', 'extremist', 'islamic extremists', 'police save']",terrorism,0.8,0.0,0,0.2562893081761010,0.8,4,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293538394509701120,dipujack,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 13:22:40,"It's real face of most Indian Muslim , as much as they educated but never ever denai moulana word. Visit every gov hospital they are 70%, taking all facility name of Minority but they are silence killer( time boom) society till they become majority. visite a place they r majority",0,0,0,real face indian muslim educated denai moulana word visit gov hospital 70 taking facility minority silence killer time boom society till majority visite place r majority,"become majority, educated never, name minority, taking facility, muslim much, 'NORP'), time boom, never ever, [('Indian Muslim', much educated, denai moulana, real face, visit every, till become, place majority, word visit, minority silence, silence killer, muslim, boom society, gov hospital, majority visite, ('70%', 'PERCENT')]",0.3,"[101, 2613, 2227, 2796, 5152, 5161, 7939, 4886, 9587, 7068, 2532, 2773, 3942, 18079, 2902, 3963, 2635, 4322, 7162, 4223, 6359, 2051, 8797, 2554, 6229, 3484, 3942, 2063, 2173, 1054, 3484, 102]",2020-08-12,"[""[('Indian Muslim'"", "" 'NORP')"", "" ('70%'"", "" 'PERCENT')]"", 'become majority', 'educated never', 'name minority', 'taking facility', 'muslim much', 'time boom', 'never ever', 'much educated', 'denai moulana', 'real face', 'visit every', 'till become', 'place majority', 'word visit', 'minority silence', 'silence killer', 'muslim', 'boom society', 'gov hospital', 'majority visite']",general,0.5,0.0,0,0.2562893081761010,0.5,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293448013273108482,ANU5113,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 07:23:32,We need action..strict and swift action,0,0,0,need actionstrict swift action,"action strict, swift action, strict swift, [], need action",0.1,"[101, 2342, 4506, 12412, 2102, 9170, 2895, 102]",2020-08-12,"['[]', 'strict swift', 'action strict', 'swift action', 'need action']",general,0.0,0.0,0,0.2562893081761010,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293428966317912064,Gopalpandey007,1293385662062706692,1293385662062706692,OpIndia_com,2020-08-12 06:07:50,"If Hindus got provoked by such remarks, no region would have remain riot-free. this is the main difference between Goth people and Hindus who never do such work because our scriptures do not teach us riots.",0,0,0,hindus got provoked remarks region remain riotfree main difference goth people hindus work scriptures teach riots,"region would, main difference, 'NORP'), people hindus, provoked remarks, riot, work scriptures, ('Hindus', hindus never, goth, difference goth, would remain, [('Hindus', never work, remain main, got provoked, teach riots, hindus, remarks region, if hindus, scriptures teach, goth people, 'NORP')], hindus got",0.0555555555555555,"[101, 18221, 2288, 19157, 12629, 2555, 3961, 11421, 23301, 2364, 4489, 25976, 2111, 18221, 2147, 22481, 6570, 12925, 102]",2020-08-12,"[""[('Hindus'"", "" 'NORP')"", "" ('Hindus'"", "" 'NORP')]"", 'region would', 'main difference', 'people hindus', 'provoked remarks', 'riot', 'work scriptures', 'hindus never', 'goth', 'difference goth', 'would remain', 'never work', 'remain main', 'got provoked', 'teach riots', 'hindus', 'remarks region', 'if hindus', 'scriptures teach', 'goth people', 'hindus got']",protest,0.30000000000000000,0.0,0,0.2562893081761010,0.30000000000000000,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,51,1.0
1293797181137104898,newslaundry,1293797181137104898,0,,2020-08-13 06:31:00,"At least five journalists were attacked during the riots that broke out in east Bangalore Tuesday evening.

The attackers were from among the rioters as well as the police.
@101reporters",19,5,0,journalists attacked riots broke east bangalore tuesday evening attackers rioters police 101reporters,"bangalore tuesday, five journalists, well police, attack, east bangalore, least five, 'CARDINAL'), police, [('At least five', 'DATE'), ('evening', broke east, riot, the, rioters well, riots broke, evening attackers, 'TIME')], @101reporters, ('Bangalore', attackers among, journalists attacked, among rioters, ('Tuesday', bangalore, 'PERSON'), tuesday evening, attacked riots",-0.3,"[101, 8845, 4457, 12925, 3631, 2264, 14022, 9857, 3944, 17857, 11421, 2545, 2610, 7886, 2890, 6442, 2545, 102]",2020-08-13,"[""[('At least five'"", "" 'CARDINAL')"", "" ('Bangalore'"", "" 'PERSON')"", "" ('Tuesday'"", "" 'DATE')"", "" ('evening'"", "" 'TIME')]"", 'bangalore tuesday', 'five journalists', 'well police', 'attack', 'east bangalore', 'least five', 'police', 'broke east', 'riot', 'the', 'rioters well', 'riots broke', 'evening attackers', '@101reporters', 'attackers among', 'journalists attacked', 'among rioters', 'bangalore', 'tuesday evening', 'attacked riots']",protest,0.6000000000000000,0.034,0,0.8844339622641510,0.6000000000000000,3,0,normal_activity,,no_spike,none,0,0.02818127495395680,1,0,0,1,0.0196078431372549
1293758696250658816,ambadi999,1293758696250658816,0,,2020-08-13 03:58:04,"When Bengaluru paid the price for the hanging of Saddam Hussein 
opindia.com/2020/08/saddam
… via 
@OpIndia_com",0,0,0,bengaluru paid price hanging saddam hussein opindiacom202008saddam opindiacom,"hussein via, bengaluru, @opindia_com, when bengaluru, hanging saddam, ('Saddam Hussein', 'PERSON')], paid price, bengaluru paid, saddam hussein, price hanging, [('Bengaluru', 'GPE')",0.0,"[101, 8191, 14129, 3825, 3976, 5689, 24111, 16543, 6728, 22254, 20469, 5358, 11387, 28332, 2620, 3736, 25062, 2213, 6728, 22254, 20469, 5358, 102]",2020-08-13,"[""[('Bengaluru'"", "" 'GPE')"", "" ('Saddam Hussein'"", "" 'PERSON')]"", 'hussein via', 'bengaluru', '@opindia_com', 'when bengaluru', 'hanging saddam', 'paid price', 'bengaluru paid', 'saddam hussein', 'price hanging']",general,0.2,0.0,0,0.2562893081761010,0.2,1,0,normal_activity,,no_spike,none,0,0.0,1,0,0,1,0.0196078431372549
1294149332225019905,BangaloreMirror,1294149332225019905,0,,2020-08-14 05:50:19,60 more arrested in connection with #BengaluruViolence . The total arrests in the case rise to 206.,287,25,5,60 arrested connection bengaluruviolence total arrests case rise 206,"#bengaluruviolence, 'CARDINAL'), [('60', case rise, arrested connection, arrest, connection bengaluruviolence, 'PERSON'), total arrests, arrests case, 'CARDINAL')], violence, bengaluruviolence total, the, ('206', ('BengaluruViolence'",0.25,"[101, 3438, 4727, 4434, 8191, 14129, 25500, 22717, 2561, 17615, 2553, 4125, 18744, 102]",2020-08-14,"[""[('60'"", "" 'CARDINAL')"", "" ('BengaluruViolence'"", "" 'PERSON')"", "" ('206'"", "" 'CARDINAL')]"", '#bengaluruviolence', 'case rise', 'arrested connection', 'arrest', 'connection bengaluruviolence', 'total arrests', 'arrests case', 'violence', 'bengaluruviolence total', 'the']",protest,0.2,0.372,0,0.9213836477987420,0.2,1,0,normal_activity,,no_spike,none,0,0.9474596310342100,0,1,0,5,0.09803921568627450
1294149870500974592,DandyaNhiBandya,1294149332225019905,1294149332225019905,BangaloreMirror,2020-08-14 05:52:27,"Only 206 out of 60k 
Only a fractional amount
Arrest them all",3,0,0,206 60k fractional arrest,"'CARDINAL'), arrest, ('60k', only, amount arrest, 'CARDINAL')], [('Only 206', fractional amount",-0.0166666666666666,"[101, 18744, 3438, 2243, 12884, 2389, 6545, 102]",2020-08-14,"[""[('Only 206'"", "" 'CARDINAL')"", "" ('60k'"", "" 'CARDINAL')]"", 'only', 'arrest', 'fractional amount', 'amount arrest']",protest,0.1,0.003,0,0.7075471698113210,0.1,0,1,normal_activity,,no_spike,none,1,0.0012711068973690400,0,0,0,5,0.09803921568627450
1294314605993316353,puneethbcb,1294149332225019905,1294149332225019905,BangaloreMirror,2020-08-14 16:47:03,They say 4000 on road ! Arresting 206! Is ok !?,1,0,1,say 4000 road arresting 206 ok,"arresting, 'CARDINAL'), arrest, road arresting, they, say road, 'CARDINAL')], ('206', [('4000'",0.625,"[101, 2360, 20143, 2346, 28427, 18744, 7929, 102]",2020-08-14,"[""[('4000'"", "" 'CARDINAL')"", "" ('206'"", "" 'CARDINAL')]"", 'arresting', 'arrest', 'they', 'say road', 'road arresting']",protest,0.15,0.003,0,0.7075471698113210,0.15,0,1,normal_activity,,no_spike,none,1,0.0012509626353338300,0,0,0,5,0.09803921568627450
1294150202857623552,_Ashwatthama_,1294149332225019905,1294149332225019905,BangaloreMirror,2020-08-14 05:53:47,"Once 
@siddaramaiah
 or cong govt comes all will be released without any questions.
Remember how he freed SDPI people when he was in power?",0,0,1,siddaramaiah cong govt comes released questions remember freed sdpi people power,"remember, sdpi people, without questions, people power, once, sdpi, siddaramaiah cong, govt comes, freed sdpi, remember freed, @siddaramaiah, released without, questions remember, comes released, cong govt, []",0.0,"[101, 15765, 25329, 2863, 12215, 26478, 22410, 3310, 2207, 3980, 3342, 10650, 17371, 8197, 2111, 2373, 102]",2020-08-14,"['[]', 'remember', 'sdpi people', 'without questions', 'people power', 'once', 'sdpi', 'siddaramaiah cong', 'govt comes', 'freed sdpi', 'remember freed', '@siddaramaiah', 'questions remember', 'comes released', 'cong govt', 'released without']",general,0.1,0.002,0,0.6650943396226420,0.1,0,1,normal_activity,,no_spike,none,1,0.0008272603362108130,1,0,0,5,0.09803921568627450
